period,reporter_iso_limpio,partner_iso_limpio,M,X,peso_comercio_total,balanza_comercial,ln_peso_comercio_total
2017,BOL,GEO,237.79,0.0,237.79,-237.79,5.475584504594719
2017,BOL,GHA,415.23,0.0,415.23,-415.23,6.031237992092261
2017,BOL,GIB,27520.55,0.0,27520.55,-27520.55,10.222724613135636
2017,BOL,GRC,12506.039999999999,0.0,12506.039999999999,-12506.039999999999,9.434046964752795
2017,BOL,GTM,438315.27,5112.0,443427.27,-433203.27,13.002291331461661
2017,BOL,HKG,1226973.69,3383766.4899999998,4610740.18,2156792.8,15.343899178622332
2017,BOL,HND,998.8599999999999,20500.0,21498.86,19501.14,9.975801702466647
2017,BOL,HRV,98.71,0.0,98.71,-98.71,4.602265972840701
2017,BOL,HUN,26155258.419999998,0.0,26155258.419999998,-26155258.419999998,17.079560853300077
2017,BOL,IDN,19572645.66,0.0,19572645.66,-19572645.66,16.789643570902566
2017,BOL,IND,102209857.69,468.0,102210325.69,-102209389.69,18.442543274562748
2017,BOL,IRL,1986254.3800000001,85184.44,2071438.82,-1901069.9400000002,14.543754488665574
2017,BOL,IRN,311363.63,0.0,311363.63,-311363.63,12.648719948115875
2017,BOL,IRQ,510.2,0.0,510.2,-510.2,6.236760903063325
2017,BOL,ISL,43621.259999999995,0.0,43621.259999999995,-43621.259999999995,10.683322849509299
2017,BOL,ISR,2267684.57,14031.0,2281715.57,-2253653.57,14.640438599236406
2017,BOL,ITA,26015004.25,139187.41,26154191.66,-25875816.84,17.079520066789886
2017,BOL,JOR,27224.29,0.0,27224.29,-27224.29,10.211901599718718
2017,BOL,JPN,235467922.66000003,1059161.11,236527083.77000004,-234408761.55,19.281573282679346
2017,BOL,KHM,107.61,0.0,107.61,-107.61,4.687763484291945
2017,BOL,KOR,59121032.7,183875.26,59304907.96,-58937157.440000005,17.898202642329252
2017,BOL,KWT,0.0,3466.0,3466.0,3466.0,8.151044945685024
2017,BOL,LAO,1387.5,0.0,1387.5,-1387.5,7.235979306746854
2017,BOL,LBN,362.93,0.0,362.93,-362.93,5.8969615414509375
2017,BOL,LKA,218755.87,0.0,218755.87,-218755.87,12.295716209440997
2017,BOL,LTU,418859.85,0.0,418859.85,-418859.85,12.945294043508115
2017,BOL,LUX,32650.260000000002,10409.33,43059.590000000004,-22240.93,10.670363472635911
2017,BOL,LVA,475588.35,7163.0,482751.35,-468425.35,13.087259068222982
2017,BOL,MAC,3236.64,0.0,3236.64,-3236.64,8.082599948316075
2017,BOL,MAR,5118.96,0.0,5118.96,-5118.96,8.540901905503036
2017,BOL,MDA,248.85,0.0,248.85,-248.85,5.520860737790214
2017,BOL,MEX,148783697.09,3315111.13,152098808.22,-145468585.96,18.84004092827054
2017,BOL,MLT,160.06,0.0,160.06,-160.06,5.081776966367399
2017,BOL,MMR,0.0,1713945.0,1713945.0,1713945.0,14.354308872392686
2017,BOL,MNE,1117.67,0.0,1117.67,-1117.67,7.019895758652331
2017,BOL,MRT,209.63,0.0,209.63,-209.63,5.3501030396972675
2017,BOL,MSR,32.04,0.0,32.04,-32.04,3.497718948652777
2017,BOL,MYS,3448579.02,0.0,3448579.02,-3448579.02,15.053473115875988
2017,BOL,NAM,1452.15,0.0,1452.15,-1452.15,7.281488892928804
2017,BOL,NER,2192.2400000000002,0.0,2192.2400000000002,-2192.2400000000002,7.693135181554351
2017,BOL,NGA,238.36,12898.98,13137.34,12660.619999999999,9.483289952246803
2017,BOL,NIC,440.08,2453.74,2893.8199999999997,2013.6599999999999,7.970678211908274
2017,BOL,NIU,322.13,0.0,322.13,-322.13,5.778054719030789
2017,BOL,NLD,3830886.65,380723.58999999997,4211610.24,-3450163.06,15.25335584978063
2017,BOL,NOR,778718.9800000001,2542.53,781261.5100000001,-776176.4500000001,13.568666492704544
2017,BOL,NRU,2561.78,0.0,2561.78,-2561.78,7.8488478857700015
2017,BOL,NZL,14217.670000000002,212339.84000000003,226557.51000000004,198122.17,12.330758512841573
2017,BOL,OMN,476473.14,0.0,476473.14,-476473.14,13.074168729879656
2017,BOL,PAK,465121.37,32533.13,497654.5,-432588.24,13.117663349557274
2017,BOL,PAN,400785.99999999994,6813539.29,7214325.29,6412753.29,15.791579369530893
2017,BOL,PER,134058344.67,210030748.95,344089093.62,75972404.27999999,19.656411177792375
2017,BOL,PHL,638647.89,0.0,638647.89,-638647.89,13.367110114428232
2017,BOL,POL,1873564.55,4152782.4699999997,6026347.02,2279217.92,15.611651750074769
2017,BOL,PRK,523222.98000000004,0.0,523222.98000000004,-523222.98000000004,13.167764911408144
2017,BOL,PRT,368488.55000000005,741746.45,1110235.0,373257.8999999999,13.920083163302271
2017,BOL,PRY,24540225.61,32896306.16,57436531.769999996,8356080.550000001,17.86619111824307
2017,BOL,PSE,22059.48,0.0,22059.48,-22059.48,10.001543051410302
2017,BOL,PYF,1031.04,0.0,1031.04,-1031.04,6.939292704980293
2017,BOL,QAT,4849.85,0.0,4849.85,-4849.85,8.486909226307645
2017,BOL,ROU,587373.29,0.0,587373.29,-587373.29,13.283417527636564
2017,BOL,RUS,8291276.97,32674.82,8323951.79,-8258602.149999999,15.934647794927441
2017,BOL,RWA,1177.45,0.0,1177.45,-1177.45,7.071955294662397
2017,BOL,S19,11288070.31,90279.8,11378350.110000001,-11197790.51,16.247223082491246
2017,BOL,SAU,44118.82,36138.78,80257.6,-7980.040000000001,11.293009200359526
2017,BOL,SDN,435.63,0.0,435.63,-435.63,6.079086154535806
2017,BOL,SEN,420.11,0.0,420.11,-420.11,6.042894082214344
2017,BOL,SGP,20639563.96,0.0,20639563.96,-20639563.96,16.842720420836123
2017,BOL,SLE,656.75,0.0,656.75,-656.75,6.488824919920402
2017,BOL,SLV,407514.67000000004,30596.06,438110.73000000004,-376918.61000000004,12.990229248152524
2017,BOL,SRB,3150.15,0.0,3150.15,-3150.15,8.055522744559502
2017,BOL,SUR,461.78,19895.53,20357.309999999998,19433.75,9.921244461325369
2017,BOL,SVK,730983.15,0.0,730983.15,-730983.15,13.502147055870305
2017,BOL,SVN,61067.369999999995,0.0,61067.369999999995,-61067.369999999995,11.019749335178155
2017,BOL,SWE,56542272.32,13076.59,56555348.910000004,-56529195.73,17.85073036100301
2017,BOL,SWZ,38703.0,0.0,38703.0,-38703.0,10.56369823284981
2017,BOL,SYC,1265.65,0.0,1265.65,-1265.65,7.144130899065065
2017,BOL,SYR,586.21,0.0,586.21,-586.21,6.37538250712805
2017,BOL,THA,77896647.67,1131.78,77897779.45,-77895515.89,18.170908018137247
2017,BOL,TJK,197.41,0.0,197.41,-197.41,5.290335596806379
2017,BOL,TKL,12722.24,0.0,12722.24,-12722.24,9.451185521440383
2017,BOL,TTO,0.0,5875.0,5875.0,5875.0,8.678631537293768
2017,BOL,TUN,24398.57,0.0,24398.57,-24398.57,10.102320788175188
2017,BOL,TUR,3867484.87,0.0,3867484.87,-3867484.87,15.168115207899737
2017,BOL,TUV,110.06,0.0,110.06,-110.06,4.710070595813461
2017,BOL,UKR,1563430.5899999999,11274.43,1574705.0199999998,-1552156.16,14.269579158851597
2017,BOL,URY,30961001.69,419281.06999999995,31380282.76,-30541720.62,17.261690347930635
2017,BOL,USA,288250274.44,59409495.70999999,347659770.15,-228840778.73000002,19.666734890399383
2017,BOL,VAT,2844.8199999999997,0.0,2844.8199999999997,-2844.8199999999997,7.9536065299876615
2017,BOL,VEN,4109215.3000000003,1138558.6600000001,5247773.960000001,-2970656.64,15.47331472758908
2017,BOL,VNM,12449726.26,0.0,12449726.26,-12449726.26,16.337209273807723
2017,BOL,ZAF,7970611.7700000005,4509.77,7975121.54,-7966102.000000001,15.891837572034376
2017,BRA,ABW,0.0,31854857.0,31854857.0,31854857.0,17.276700455823843
2017,BRA,AFG,15127.0,681.0,15808.0,-14446.0,9.668334677096187
2017,BRA,AGO,274430403.0,64463792.0,338894195.0,-209966611.0,19.64119851043476
2017,BRA,AIA,70423.0,271594.0,342017.0,201171.0,12.742618646238697
2017,BRA,ALB,6952.0,9715358.0,9722310.0,9708406.0,16.089933905378505
2017,BRA,AND,662.0,0.0,662.0,-662.0,6.4967749901858625
2017,BRA,ARE,135970567.0,271600611.0,407571178.0,135630044.0,19.825726147784383
2017,BRA,ARG,6000935522.0,10558604608.0,16559540130.0,4557669086.0,23.530228215650784
2017,BRA,ARM,0.0,6987217.0,6987217.0,6987217.0,15.759593037849342
2017,BRA,ATG,0.0,599186.0,599186.0,599186.0,13.303329015355668
2017,BRA,AUS,1241889276.0,188833199.0,1430722475.0,-1053056077.0,21.081445381605576
2017,BRA,AUT,337041807.0,12677798.0,349719605.0,-324364009.0,19.672642265660752
2017,BRA,AZE,0.0,63049054.0,63049054.0,63049054.0,17.959423632158202
2017,BRA,BDI,0.0,82561.0,82561.0,82561.0,11.321304805228175
2017,BRA,BEL,988490734.0,673542098.0,1662032832.0,-314948636.0,21.231307288298858
2017,BRA,BEN,0.0,91420.0,91420.0,91420.0,11.423230490351397
2017,BRA,BES,4574.0,43393.0,47967.0,38819.0,10.778289400902324
2017,BRA,BFA,188627.0,4543814.0,4732441.0,4355187.0,15.369951906311696
2017,BRA,BGD,1627104.0,267018222.0,268645326.0,265391118.0,19.408902580608515
2017,BRA,BGR,4875585.0,10004424.0,14880009.0,5128839.0,16.515529259412006
2017,BRA,BHR,89900611.0,695996.0,90596607.0,-89204615.0,18.321927331018742
2017,BRA,BHS,0.0,217319205.0,217319205.0,217319205.0,19.19687782604254
2017,BRA,BIH,364121.0,338574.0,702695.0,-25547.0,13.462679644834502
2017,BRA,BLR,584337775.0,1414548.0,585752323.0,-582923227.0,20.18840760290726
2017,BRA,BLZ,73.0,916408.0,916481.0,916335.0,13.728297706134498
2017,BRA,BMU,0.0,162380.0,162380.0,162380.0,11.997700704791365
2017,BRA,BOL,1370967263.0,386715354.0,1757682617.0,-984251909.0,21.287262084074662
2017,BRA,BRA,22376179.0,0.0,22376179.0,-22376179.0,16.92350755816479
2017,BRA,BRB,9101.0,1404963.0,1414064.0,1395862.0,14.161979093264721
2017,BRA,BRN,21354.0,20172.0,41526.0,-1182.0,10.634099097078431
2017,BRA,BTN,1477.0,72876.0,74353.0,71399.0,11.216592750037657
2017,BRA,BWA,7006.0,1141.0,8147.0,-5865.0,9.005527777346696
2017,BRA,CAF,2210.0,995.0,3205.0,-1215.0,8.072779333169498
2017,BRA,CAN,1333383619.0,258115100.0,1591498719.0,-1075268519.0,21.1879420004134
2017,BRA,CHE,989415129.0,61118144.0,1050533273.0,-928296985.0,20.772563752188447
2017,BRA,CHL,416760506.0,2864775275.0,3281535781.0,2448014769.0,21.911577375978286
2017,BRA,CHN,6283449184.0,8695237639.0,14978686823.0,2411788455.0,23.429894149243687
2017,BRA,CIV,164.0,12305436.0,12305600.0,12305272.0,16.32556508254874
2017,BRA,CMR,104.0,3296465.0,3296569.0,3296361.0,15.008393091952843
2017,BRA,COD,0.0,4197447.0,4197447.0,4197447.0,15.249987279530712
2017,BRA,COG,10336281.0,1212613.0,11548894.0,-9123668.0,16.262100319359643
2017,BRA,COL,695189737.0,983164829.0,1678354566.0,287975092.0,21.241079726007325
2017,BRA,CPV,2379.0,2097114.0,2099493.0,2094735.0,14.55720692127901
2017,BRA,CRI,40389108.0,96748162.0,137137270.0,56359054.0,18.736492960249592
2017,BRA,CUB,116060.0,143598979.0,143715039.0,143482919.0,18.783343008063817
2017,BRA,CUW,43511455.0,21585618.0,65097073.0,-21925837.0,17.991390159932127
2017,BRA,CYM,27410.0,80442.0,107852.0,53032.0,11.588524467842117
2017,BRA,CYP,6665524.0,4243053.0,10908577.0,-2422471.0,16.205060010175966
2017,BRA,CZE,145189928.0,9496667.0,154686595.0,-135693261.0,18.856911666669802
2017,BRA,DEU,3320027260.0,1663383015.0,4983410275.0,-1656644245.0,22.3293802879958
2017,BRA,DJI,1099.0,17857961.0,17859060.0,17856862.0,16.698021556442576
2017,BRA,DMA,0.0,164487.0,164487.0,164487.0,12.010592898198437
2017,BRA,DNK,282937100.0,235776233.0,518713333.0,-47160867.0,20.066861945565346
2017,BRA,DOM,5504879.0,204499552.0,210004431.0,198994673.0,19.162639193220944
2017,BRA,DZA,2392922243.0,207576031.0,2600498274.0,-2185346212.0,21.678968907843206
2017,BRA,ECU,3681624.0,291004119.0,294685743.0,287322495.0,19.50142007191958
2017,BRA,EGY,58713548.0,531567782.0,590281330.0,472854234.0,20.19610981341908
2017,BRA,ESP,1181796741.0,1777137519.0,2958934260.0,595340778.0,21.808094993490453
2017,BRA,EST,27902143.0,5356244.0,33258387.0,-22545899.0,17.31981756392793
2017,BRA,ETH,151333.0,1458415.0,1609748.0,1307082.0,14.291588824185762
2017,BRA,FIN,114177340.0,83531009.0,197708349.0,-30646331.0,19.102303522959616
2017,BRA,FJI,0.0,37368.0,37368.0,37368.0,10.528596762688789
2017,BRA,FRA,1560590294.0,814429616.0,2375019910.0,-746160678.0,21.588271657976822
2017,BRA,FRO,4955.0,0.0,4955.0,-4955.0,8.508354242749032
2017,BRA,GAB,1463.0,3533312.0,3534775.0,3531849.0,15.078160488968445
2017,BRA,GBR,1243166779.0,258693921.0,1501860700.0,-984472858.0,21.129970643643976
2017,BRA,GEO,102269.0,23886440.0,23988709.0,23784171.0,16.993093860964922
2017,BRA,GHA,21326831.0,18112963.0,39439794.0,-3213868.0,17.49028588991644
2017,BRA,GIB,0.0,19096.0,19096.0,19096.0,9.857286533635413
2017,BRA,GIN,0.0,550068.0,550068.0,550068.0,13.217799003885345
2017,BRA,GMB,1311.0,56451.0,57762.0,55140.0,10.964103711276094
2017,BRA,GNB,0.0,49279.0,49279.0,49279.0,10.805273598207402
2017,BRA,GNQ,73409523.0,716418.0,74125941.0,-72693105.0,18.121276123464483
2017,BRA,GRC,1714530.0,54350889.0,56065419.0,52636359.0,17.842029781153794
2017,BRA,GRD,7125.0,128123.0,135248.0,120998.0,11.814872802966052
2017,BRA,GTM,3538433.0,89753309.0,93291742.0,86214876.0,18.35124216243717
2017,BRA,GUY,0.0,7659720.0,7659720.0,7659720.0,15.85148611807694
2017,BRA,HKG,67753096.0,323684908.0,391438004.0,255931812.0,19.78533770836563
2017,BRA,HND,2086444.0,20987182.0,23073626.0,18900738.0,16.954200834957764
2017,BRA,HRV,952478.0,21054204.0,22006682.0,20101726.0,16.90685673792027
2017,BRA,HTI,51.0,14584538.0,14584589.0,14584487.0,16.495476049815814
2017,BRA,HUN,119242554.0,2936603.0,122179157.0,-116305951.0,18.62099903369055
2017,BRA,IDN,236445087.0,607483973.0,843929060.0,371038886.0,20.553578998079885
2017,BRA,IND,834367179.0,2068582598.0,2902949777.0,1234215419.0,21.78899322180481
2017,BRA,IRL,404779255.0,86326372.0,491105627.0,-318452883.0,20.01216979093159
2017,BRA,IRN,23488018.0,962816905.0,986304923.0,939328887.0,20.70947611830758
2017,BRA,IRQ,131269659.0,5498464.0,136768123.0,-125771195.0,18.733797524305373
2017,BRA,ISL,2005914.0,1785573.0,3791487.0,-220341.0,15.148269112143835
2017,BRA,ISR,550113840.0,119941691.0,670055531.0,-430172149.0,20.32287115049672
2017,BRA,ITA,1145295097.0,688700148.0,1833995245.0,-456594949.0,21.329762618629015
2017,BRA,JAM,7095.0,3317405.0,3324500.0,3310310.0,15.016830145621714
2017,BRA,JOR,5314068.0,54849197.0,60163265.0,49535129.0,17.912572524696117
2017,BRA,JPN,1268035419.0,1130146046.0,2398181465.0,-137889373.0,21.597976564583522
2017,BRA,KAZ,27017.0,533344.0,560361.0,506327.0,13.236338282437808
2017,BRA,KEN,123335.0,20068898.0,20192233.0,19945563.0,16.820808633003946
2017,BRA,KGZ,349.0,384888.0,385237.0,384539.0,12.861616604092433
2017,BRA,KHM,84462.0,334277.0,418739.0,249815.0,12.945005481239253
2017,BRA,KNA,0.0,223161.0,223161.0,223161.0,12.315653244098907
2017,BRA,KOR,1559396206.0,1015960973.0,2575357179.0,-543435233.0,21.669254072122285
2017,BRA,KWT,137691146.0,8263523.0,145954669.0,-129427623.0,18.79880665201183
2017,BRA,LAO,849096.0,2749.0,851845.0,-846347.0,13.655161038300282
2017,BRA,LBN,567538.0,93064583.0,93632121.0,92497045.0,18.354884066334428
2017,BRA,LBR,0.0,956581.0,956581.0,956581.0,13.771121793409023
2017,BRA,LBY,39389694.0,5320696.0,44710390.0,-34068998.0,17.61571649341907
2017,BRA,LCA,12785.0,444996632.0,445009417.0,444983847.0,19.913606003951504
2017,BRA,LKA,6020756.0,368188.0,6388944.0,-5652568.0,15.670079711001488
2017,BRA,LTU,20482670.0,4778600.0,25261270.0,-15704070.0,17.044782990327032
2017,BRA,LUX,13191545.0,17683208.0,30874753.0,4491663.0,17.24544938526934
2017,BRA,LVA,3226197.0,5599384.0,8825581.0,2373187.0,15.993165107617592
2017,BRA,MAC,70621.0,529564.0,600185.0,458943.0,13.30499488615821
2017,BRA,MAR,538116423.0,83350662.0,621467085.0,-454765761.0,20.24759350854243
2017,BRA,MDA,6644.0,2542525.0,2549169.0,2535881.0,14.751278373955099
2017,BRA,MDG,0.0,5883833.0,5883833.0,5883833.0,15.587719148204885
2017,BRA,MDV,0.0,64829.0,64829.0,64829.0,11.07952373816904
2017,BRA,MEX,2186988502.0,1581739650.0,3768728152.0,-605248852.0,22.050003421540712
2017,BRA,MHL,19353.0,12358.0,31711.0,-6995.0,10.364450437129715
2017,BRA,MKD,2516715.0,44265.0,2560980.0,-2472450.0,14.75590094617718
2017,BRA,MLI,0.0,2150815.0,2150815.0,2150815.0,14.58135786298242
2017,BRA,MLT,2374425.0,53693.0,2428118.0,-2320732.0,14.702627441492625
2017,BRA,MMR,963377.0,27307041.0,28270418.0,26343664.0,17.157326550925344
2017,BRA,MNE,0.0,13128973.0,13128973.0,13128973.0,16.39033210156544
2017,BRA,MNG,131.0,3695195.0,3695326.0,3695064.0,15.122579606418954
2017,BRA,MOZ,141601170.0,11791674.0,153392844.0,-129809496.0,18.848512803045608
2017,BRA,MRT,264008.0,11761452.0,12025460.0,11497444.0,16.3025367100196
2017,BRA,MUS,171458.0,1228140.0,1399598.0,1056682.0,14.151696324985561
2017,BRA,MWI,1553.0,58469.0,60022.0,56916.0,11.00248310108412
2017,BRA,MYS,156170598.0,330089429.0,486260027.0,173918831.0,20.002254075820524
2017,BRA,NAM,0.0,149755.0,149755.0,149755.0,11.916762581953007
2017,BRA,NCL,0.0,2458125.0,2458125.0,2458125.0,14.714909828982265
2017,BRA,NER,211.0,436927.0,437138.0,436716.0,12.98800650130491
2017,BRA,NGA,855069677.0,13432626.0,868502303.0,-841637051.0,20.582280796491656
2017,BRA,NIC,110814.0,36247320.0,36358134.0,36136506.0,17.408928533328776
2017,BRA,NLD,1247617496.0,1919356363.0,3166973859.0,671738867.0,21.876042350600837
2017,BRA,NOR,178608717.0,51244044.0,229852761.0,-127364673.0,19.252949496676834
2017,BRA,NPL,2757.0,580202.0,582959.0,577445.0,13.275873852344164
2017,BRA,NZL,11051477.0,18966277.0,30017754.0,7914800.0,17.217299597895483
2017,BRA,OMN,98113863.0,36120237.0,134234100.0,-61993626.0,18.71509585603466
2017,BRA,PAK,10510389.0,64724309.0,75234698.0,54213920.0,18.13612310536961
2017,BRA,PAN,90539.0,284213333.0,284303872.0,284122794.0,19.46555419946196
2017,BRA,PER,529954784.0,856706848.0,1386661632.0,326752064.0,21.050164992496807
2017,BRA,PHL,50136013.0,27915865.0,78051878.0,-22220148.0,18.172884278947272
2017,BRA,PLW,434.0,0.0,434.0,-434.0,6.075346031088684
2017,BRA,PNG,887.0,77506.0,78393.0,76619.0,11.269502672797637
2017,BRA,POL,226054206.0,71856967.0,297911173.0,-154197239.0,19.512305926211344
2017,BRA,PRK,661295.0,227272.0,888567.0,-434023.0,13.697366457131704
2017,BRA,PRT,174125497.0,754435043.0,928560540.0,580309546.0,20.649146139647026
2017,BRA,PRY,446453054.0,801324471.0,1247777525.0,354871417.0,20.94462982657958
2017,BRA,PSE,0.0,6568.0,6568.0,6568.0,8.790116892892472
2017,BRA,PYF,0.0,59205.0,59205.0,59205.0,10.988778167087748
2017,BRA,QAT,476651182.0,104296457.0,580947639.0,-372354725.0,20.180171190273164
2017,BRA,ROU,147070228.0,105243359.0,252313587.0,-41826869.0,19.34618326868109
2017,BRA,RUS,2198994560.0,1013659426.0,3212653986.0,-1185335134.0,21.890363219715464
2017,BRA,RWA,0.0,57898.0,57898.0,57898.0,10.96645539225477
2017,BRA,S19,240152874.0,623474973.0,863627847.0,383322099.0,20.576652502495396
2017,BRA,SAU,1759012439.0,403148493.0,2162160932.0,-1355863946.0,21.494373990488405
2017,BRA,SDN,0.0,2813436.0,2813436.0,2813436.0,14.849917425566378
2017,BRA,SEN,2450.0,5594314.0,5596764.0,5591864.0,15.537699310213396
2017,BRA,SGP,395562003.0,856162864.0,1251724867.0,460600861.0,20.94778833148126
2017,BRA,SLB,0.0,387.0,387.0,387.0,5.961005339623274
2017,BRA,SLE,486.0,1982210.0,1982696.0,1981724.0,14.499968597037297
2017,BRA,SLV,210535.0,23302478.0,23513013.0,23091943.0,16.973064613064867
2017,BRA,SMR,7566541.0,0.0,7566541.0,-7566541.0,15.83924671787687
2017,BRA,SOM,259.0,0.0,259.0,-259.0,5.560681631015528
2017,BRA,SRB,12199987.0,1089813.0,13289800.0,-11110174.0,16.40250745691291
2017,BRA,STP,0.0,131.0,131.0,131.0,4.882801922586371
2017,BRA,SUR,0.0,6025721.0,6025721.0,6025721.0,15.611547864186367
2017,BRA,SVK,41447874.0,5335358.0,46783232.0,-36112516.0,17.661035427463354
2017,BRA,SVN,20521728.0,356875005.0,377396733.0,336353277.0,19.748807536913212
2017,BRA,SWE,511045742.0,137725284.0,648771026.0,-373320458.0,20.290590403479822
2017,BRA,SWZ,3817.0,0.0,3817.0,-3817.0,8.247482004285693
2017,BRA,SXM,0.0,230382.0,230382.0,230382.0,12.347498420359425
2017,BRA,SYC,28834.0,1028781.0,1057615.0,999947.0,13.871527876558163
2017,BRA,SYR,63.0,39844672.0,39844735.0,39844609.0,17.500500859117547
2017,BRA,TCA,0.0,17816.0,17816.0,17816.0,9.78790833668397
2017,BRA,TCD,6938.0,0.0,6938.0,-6938.0,8.844912950899548
2017,BRA,TGO,0.0,853442.0,853442.0,853442.0,13.65703403515521
2017,BRA,THA,484590283.0,737583621.0,1222173904.0,252993338.0,20.923896999354415
2017,BRA,TJK,853.0,11208.0,12061.0,10355.0,9.397815294010933
2017,BRA,TKL,12656.0,0.0,12656.0,-12656.0,9.44596570079245
2017,BRA,TKM,6240437.0,423792.0,6664229.0,-5816645.0,15.71226497603875
2017,BRA,TTO,18984222.0,9049328.0,28033550.0,-9934894.0,17.148912600810917
2017,BRA,TUN,15307341.0,41538666.0,56846007.0,26231325.0,17.85585655581842
2017,BRA,TUR,103903778.0,406506955.0,510410733.0,302603177.0,20.05072632033798
2017,BRA,TZA,0.0,3037306.0,3037306.0,3037306.0,14.926481825517596
2017,BRA,UGA,5585.0,1978401.0,1983986.0,1972816.0,14.500619014386134
2017,BRA,UKR,9879371.0,4534045.0,14413416.0,-5345326.0,16.483670066860686
2017,BRA,URY,155374856.0,1349785878.0,1505160734.0,1194411022.0,21.132165530108917
2017,BRA,USA,14432836449.0,8954167583.0,23387004032.0,-5478668866.0,23.875446321822558
2017,BRA,UZB,342257.0,2265040.0,2607297.0,1922783.0,14.773824994016314
2017,BRA,VCT,0.0,16020.0,16020.0,16020.0,9.681655640646714
2017,BRA,VEN,230192806.0,94229757.0,324422563.0,-135963049.0,19.597557433890195
2017,BRA,VGB,27627.0,735093.0,762720.0,707466.0,13.54464758153492
2017,BRA,VNM,1017052738.0,764073024.0,1781125762.0,-252979714.0,21.300511452461073
2017,BRA,VUT,217.0,307.0,524.0,90.0,6.263398262591624
2017,BRA,WSM,65153.0,482.0,65635.0,-64671.0,11.091879604895041
2017,BRA,YEM,417.0,374728.0,375145.0,374311.0,12.835070562515325
2017,BRA,ZAF,197457629.0,337165298.0,534622927.0,139707669.0,20.09707224889009
2017,BRA,ZMB,39.0,4123410.0,4123449.0,4123371.0,15.232200749560594
2017,BRA,ZWE,392.0,921013.0,921405.0,920621.0,13.733656043292576
2017,CAN,ABW,22529587.112,1260911.212,23790498.324,-21268675.9,16.98479687087771
2017,CAN,AFG,50436.076,235470.337,285906.413,185034.261,12.563423306620642
2017,CAN,AGO,130263908.21100001,2955805.403,133219713.61400001,-127308102.80800001,18.70751031273113
2017,CAN,AIA,16516.651,431993.431,448510.082,415476.77999999997,13.013688669205825
2017,CAN,ALB,112031.20300000001,10307270.52,10419301.723,10195239.317,16.159170674871937
2017,CAN,AND,9370.61,41939.269,51309.879,32568.659,10.845658074952789
2017,CAN,ARE,34002221.924,345696474.994,379698696.91800004,311694253.07,19.75488859595728
2017,CAN,ARG,49404182.872,112371448.30399999,161775631.176,62967265.43199999,18.901720946648386
2017,CAN,ARM,87604.899,1732402.822,1820007.721,1644797.923,14.41435185079974
2017,CAN,ATG,24202.844,1079249.634,1103452.4780000001,1055046.79,13.913955345203913
2017,CAN,AUS,83109122.821,354611649.639,437720772.46,271502526.818,19.89709176153297
2017,CAN,AUT,384226323.393,143543260.377,527769583.77,-240683063.016,20.084170353942564
2017,CAN,AZE,1016947158.4300001,2653078.745,1019600237.1750001,-1014294079.6850001,20.742676464062715
2017,CAN,BDI,187636.39,789737.835,977374.225,602101.445,13.792625915635256
2017,CAN,BEL,962633079.747,392060090.107,1354693169.854,-570572989.64,21.026840823462006
2017,CAN,BEN,306.677,13577665.906000001,13577972.583,13577359.229000002,16.423959448268114
2017,CAN,BES,32.363,49183.170999999995,49215.53399999999,49150.808,10.803984902936492
2017,CAN,BFA,17428.977,15561152.638,15578581.615,15543723.661,16.56140761962145
2017,CAN,BGD,2566206.6350000002,350910962.955,353477169.59,348344756.32,19.683329460140488
2017,CAN,BGR,9331237.813000001,10242614.016999999,19573851.83,911376.203999998,16.789705194292452
2017,CAN,BHR,1547791.595,5017311.442,6565103.037,3469519.847,15.697278912813575
2017,CAN,BHS,12792.602,144543088.306,144555880.908,144530295.704,18.78917671676445
2017,CAN,BIH,912999.744,552837.366,1465837.1099999999,-360162.3779999999,14.19793772559013
2017,CAN,BLR,20334378.270999998,248252.92299999998,20582631.194,-20086125.347999997,16.839958180774687
2017,CAN,BLZ,86385.124,1562895.066,1649280.1900000002,1476509.942,14.315850108532791
2017,CAN,BMU,140745.592,15627964.354,15768709.946,15487218.762,16.57353821469781
2017,CAN,BOL,505281.588,23772187.071,24277468.658999998,23266905.483,17.00505930369186
2017,CAN,BRA,665190606.165,795849369.811,1461039975.9759998,130658763.64600003,21.102414332089424
2017,CAN,BRB,56417.827,6378626.321,6435044.148,6322208.494000001,15.677269414993969
2017,CAN,BRN,361144.05199999997,309353.353,670497.405,-51790.698999999964,13.415776602879266
2017,CAN,BTN,1279.877,13016.83,14296.707,11736.953,9.567854453740269
2017,CAN,BWA,3928.2419999999997,1823733.3110000002,1827661.5530000003,1819805.0690000001,14.41854841494042
2017,CAN,CAF,25.428,52145.148,52170.576,52119.72,10.862293104492494
2017,CAN,CAN,703896334.7390001,0.0,703896334.7390001,-703896334.7390001,20.37214165290918
2017,CAN,CHE,2049752493.345,794163588.092,2843916081.4370003,-1255588905.253,21.768447841573376
2017,CAN,CHL,42055017.841000006,252606612.791,294661630.632,210551594.95,19.5013382445661
2017,CAN,CHN,16684339369.088001,3466503339.322,20150842708.41,-13217836029.766,23.726511946271543
2017,CAN,CIV,76686113.82699999,22012993.911,98699107.73799999,-54673119.91599999,18.407586474352808
2017,CAN,CMR,282676.284,28372207.869999997,28654884.154,28089531.585999995,17.170834498073013
2017,CAN,COD,125229.11200000001,1996520.5119999999,2121749.624,1871291.4,14.567752071928734
