year,iso3_o,iso3_d,M,X,peso_comercio_total,balanza_comercial,norm_ln_peso_comercio_total,CDT_vigente,norm_ln_dist,contig,comlang_off,comrelig,fta_wto,norm_ln_pib_per_capita_dolares_constantes_o,norm_ln_pib_per_capita_dolares_constantes_d,norm_entry_cost_o,norm_entry_cost_d
2005,GTM,ESP,23834451.0,4713506.0,28547957.0,-19120945.0,-0.21094609009753695,0.0,0.4002994257066969,0.0,1.0,0.911,0.0,-1.3965623359593466,0.5164989849537008,1.6645302863059044,-0.08313713516093958
2006,GTM,ESP,20900404.0,5460341.0,26360745.0,-15440063.0,-0.23229240796318346,0.0,0.4002994257066969,0.0,1.0,0.911,0.0,-1.3688697704309083,0.5363281850354223,1.4219471328688937,-0.09059121373650085
2007,GTM,ESP,23543408.0,6703496.0,30246904.0,-16839912.0,-0.1954648839199375,0.0,0.4002994257066969,0.0,1.0,0.911,0.0,-1.3327654662260155,0.5504702075113871,1.3372355554781914,-0.11792283518022542
2008,GTM,ESP,35067219.0,3687988.0,38755207.0,-31379231.0,-0.12908451831441084,0.0,0.4002994257066969,0.0,1.0,0.911,0.0,-1.3221469141269075,0.5432214353319718,1.4720039740543085,-0.12289222089726624
2009,GTM,ESP,33710812.0,3930451.0,37641263.0,-29780361.0,-0.136894756139612,0.0,0.4002994257066969,0.0,1.0,0.911,0.0,-1.3357064550676319,0.5019952648158623,1.2563745043325212,-0.12040752803874584
2010,GTM,ESP,28581356.0,3822604.0,32403960.0,-24758752.0,-0.17701687668717517,0.0,0.4002994257066969,0.0,1.0,0.911,0.0,-1.3280017803398356,0.4988001396128322,1.3064313455179362,-0.11792283518022542
2011,GTM,ESP,37095319.0,7598855.0,44694174.0,-29496464.0,-0.09090187021252943,0.0,0.4002994257066969,0.0,1.0,0.911,0.0,-1.3093553308890686,0.4901015755051678,1.4373492378490214,-0.3763308924663488
2012,GTM,ESP,37087926.0,9710896.0,46798822.0,-27377030.0,-0.07857900627287581,0.0,0.4002994257066969,0.0,1.0,0.911,0.0,-1.3009521187684001,0.4641808518086678,1.2679260830676171,-0.3688768138907875
2013,GTM,ESP,63232935.0,4235157.0,67468092.0,-58997778.0,0.019382002742300047,0.0,0.4002994257066969,0.0,1.0,0.911,0.0,-1.2859809086534653,0.45479654482331655,1.2024671369020743,-0.3688768138907875
2014,GTM,ESP,63168911.0,2471368.0,65640279.0,-60697543.0,0.012026758420693992,0.0,0.4002994257066969,0.0,1.0,0.911,0.0,-1.264051028431183,0.4706474536800839,0.4169597829155635,-0.3614227353152263
2015,GTM,ESP,50837755.0,3447060.0,54284815.0,-47390695.0,-0.0388408398627574,0.0,0.4002994257066969,0.0,1.0,0.911,1.0,-1.2445779323194415,0.5060877290439524,0.3823050467102763,-0.3639074281737467
2016,GTM,ESP,54736706.0,2532318.0,57269024.0,-52204388.0,-0.02450933628703048,0.0,0.4002994257066969,0.0,1.0,0.911,1.0,-1.2374256255509641,0.5304770677760237,0.34379978425995716,-0.3688768138907875
2017,GTM,ESP,61932189.0,2785106.0,64717295.0,-59147083.0,0.008234407029165015,0.0,0.4002994257066969,0.0,1.0,0.911,1.0,-1.2265667276596974,0.5532568311343461,0.29759346931957403,-0.3912390496174713
2018,GTM,ESP,67584544.0,3238867.0,70823411.0,-64345677.0,0.0323797165924768,0.0,0.4002994257066969,0.0,1.0,0.911,1.0,-1.211510519439834,0.5699646353347619,0.11276820955804219,-0.3937237424759917
2019,GTM,ESP,64781228.0,3993600.0,68774828.0,-60787628.0,0.02451925203885826,0.0,0.4002994257066969,0.0,1.0,0.911,1.0,-1.1898873091953726,0.5806533993390366,0.08196399959778683,-0.3962084353345121
2020,GTM,ESP,72231251.0,2441738.0,74672989.0,-69789513.0,0.04655414838372877,0.0,0.4002994257066969,0.0,1.0,0.911,1.0,-1.219149136478295,0.4751516481124699,0.08196399959778683,-0.3962084353345121
2021,GTM,ESP,85199235.0,2393656.0,87592891.0,-82805579.0,0.08929032914450782,0.0,0.4002994257066969,0.0,1.0,0.911,1.0,-1.1623435357375882,0.5300238214421357,0.08196399959778683,-0.3962084353345121
2022,GTM,ESP,111662501.0,5383211.0,117045712.0,-106279290.0,0.16691660859555765,0.0,0.4002994257066969,0.0,1.0,0.911,1.0,-1.1382667006157765,0.5776177725105504,0.08196399959778683,-0.3962084353345121
2023,GTM,ESP,127568531.0,6774946.0,134343477.0,-120793585.0,0.2038291227031902,0.0,0.4002994257066969,0.0,1.0,0.911,1.0,-1.1209915175836993,0.588543800599072,0.08196399959778683,-0.3962084353345121
2024,GTM,ESP,138570499.0,7940386.0,146510885.0,-130630113.0,0.22704751978848772,0.0,0.4002994257066969,0.0,1.0,0.911,1.0,-1.1027046133463048,0.6092645030834789,0.08196399959778683,-0.3962084353345121
2004,GTM,FIN,4022530.0,4318299.0,8340829.0,295769.0,-0.5404554626393548,0.0,0.5444385352687671,0.0,0.0,0.047,0.0,-1.4060308498247183,0.9149754815163701,1.8339534410873086,-0.4632951425145634
2005,GTM,FIN,4847652.0,6988698.0,11836350.0,2141046.0,-0.44672144997237,0.0,0.5444385352687671,0.0,0.0,0.047,0.0,-1.3965623359593466,0.9358837499808287,1.6645302863059044,-0.4632951425145634
2006,GTM,FIN,5443567.0,10119356.0,15562923.0,4675789.0,-0.3734198121137949,0.0,0.5444385352687671,0.0,0.0,0.047,0.0,-1.3688697704309083,0.9669088171243486,1.4219471328688937,-0.46577983537308376
2007,GTM,FIN,4784498.0,12984015.0,17768513.0,8199517.0,-0.3379262773326037,0.0,0.5444385352687671,0.0,0.0,0.047,0.0,-1.3327654662260155,1.0083473816124673,1.3372355554781914,-0.4682645282316042
2008,GTM,FIN,7242840.0,13686756.0,20929596.0,6443916.0,-0.2940774157573295,0.0,0.5444385352687671,0.0,0.0,0.047,0.0,-1.3221469141269075,1.011101968539023,1.4720039740543085,-0.4682645282316042
2009,GTM,FIN,5586686.0,13016118.0,18602804.0,7429432.0,-0.32563836429924903,0.0,0.5444385352687671,0.0,0.0,0.047,0.0,-1.3357064550676319,0.9334843357414527,1.2563745043325212,-0.4707492210901247
2010,GTM,FIN,6610953.0,18509698.0,25120651.0,11898745.0,-0.2451966268666771,0.0,0.5444385352687671,0.0,0.0,0.047,0.0,-1.3280017803398356,0.9566990950541443,1.3064313455179362,-0.46577983537308376
2011,GTM,FIN,2515381.0,11604825.0,14120206.0,9089444.0,-0.3994727806694301,0.0,0.5444385352687671,0.0,0.0,0.047,0.0,-1.3093553308890686,0.9732596335530533,1.4373492378490214,-0.4682645282316042
2012,GTM,FIN,4093570.0,6166787.0,10260357.0,2073217.0,-0.4849870185629689,0.0,0.5444385352687671,0.0,0.0,0.047,0.0,-1.3009521187684001,0.9557252797931843,1.2679260830676171,-0.4682645282316042
2013,GTM,FIN,39494588.0,3744797.0,43239385.0,-35749791.0,-0.0997638018733153,0.0,0.5444385352687671,0.0,0.0,0.047,0.0,-1.2859809086534653,0.9431194383944856,1.2024671369020743,-0.46577983537308376
2014,GTM,FIN,4104869.0,4229272.0,8334141.0,124403.0,-0.5406702826022589,0.0,0.5444385352687671,0.0,0.0,0.047,0.0,-1.264051028431183,0.9353326724083111,0.4169597829155635,-0.46577983537308376
2015,GTM,FIN,18899469.0,4244335.0,23143804.0,-14655134.0,-0.267146504226123,0.0,0.5444385352687671,0.0,0.0,0.047,1.0,-1.2445779323194415,0.936519168037587,0.3823050467102763,-0.4682645282316042
2016,GTM,FIN,2682080.0,5576137.0,8258217.0,2894057.0,-0.5431211364456306,0.0,0.5444385352687671,0.0,0.0,0.047,1.0,-1.2374256255509641,0.9561610224947071,0.34379978425995716,-0.4682645282316042
2017,GTM,FIN,18034627.0,4708111.0,22742738.0,-13326516.0,-0.27182800378067973,0.0,0.5444385352687671,0.0,0.0,0.047,1.0,-1.2265667276596974,0.9824605030073318,0.29759346931957403,-0.473233913948645
2018,GTM,FIN,18397895.0,3051104.0,21448999.0,-15346791.0,-0.28751259220569764,0.0,0.5444385352687671,0.0,0.0,0.047,1.0,-1.211510519439834,0.9916471610631269,0.11276820955804219,-0.473233913948645
2019,GTM,FIN,13516167.0,4092407.0,17608574.0,-9423760.0,-0.3403477450104623,0.0,0.5444385352687671,0.0,0.0,0.047,1.0,-1.1898873091953726,1.0023797226457507,0.08196399959778683,-0.4757186068071655
2020,GTM,FIN,11778106.0,3183556.0,14961662.0,-8594550.0,-0.3839712793557393,0.0,0.5444385352687671,0.0,0.0,0.047,1.0,-1.219149136478295,0.9791249298990282,0.08196399959778683,-0.4757186068071655
2021,GTM,FIN,15584052.0,4351109.0,19935161.0,-11232943.0,-0.30711378462303957,0.0,0.5444385352687671,0.0,0.0,0.047,1.0,-1.1623435357375882,1.0003530963740095,0.08196399959778683,-0.4757186068071655
2022,GTM,FIN,5435306.0,6441478.0,11876784.0,1006172.0,-0.4458081749438621,0.0,0.5444385352687671,0.0,0.0,0.047,1.0,-1.1382667006157765,1.0046111752569435,0.08196399959778683,-0.4757186068071655
2023,GTM,FIN,2807668.0,3762300.0,6569968.0,954632.0,-0.6043673284222927,0.0,0.5444385352687671,0.0,0.0,0.047,1.0,-1.1209915175836993,0.9920277730779647,0.08196399959778683,-0.4757186068071655
2024,GTM,FIN,2418967.0,5636872.0,8055839.0,3217905.0,-0.5497657088879264,0.0,0.5444385352687671,0.0,0.0,0.047,1.0,-1.1027046133463048,0.9900449906286012,0.08196399959778683,-0.4757186068071655
2004,GTM,FRA,36441363.0,5047820.0,41489183.0,-31393543.0,-0.11082910974426477,0.0,0.4370827770849987,0.0,0.0,0.719,0.0,-1.4060308498247183,0.7548328453861602,1.8339534410873086,-0.46577983537308376
