period,reporter_iso_limpio,partner_iso_limpio,M,X,peso_comercio_total,balanza_comercial
2018,GBR,VEN,44291026.781,48417997.846,92709024.627,4126971.0649999976
2018,GBR,ZAF,4669453341.786,936723766.976,5606177108.762,-3732729574.8100004
2018,GTM,ARE,3515098.0,559971.0,4075069.0,-2955127.0
2018,GTM,ARG,87059635.0,2912709.0,89972344.0,-84146926.0
2018,GTM,AUS,95182.0,8826499.0,8921681.0,8731317.0
2018,GTM,BEL,48074419.0,44868818.0,92943237.0,-3205601.0
2018,GTM,BHS,160836.0,152098.0,312934.0,-8738.0
2018,GTM,BOL,20760.0,1722908.0,1743668.0,1702148.0
2018,GTM,BRA,76356830.0,9739769.0,86096599.0,-66617061.0
2018,GTM,CAN,30717370.0,74437353.0,105154723.0,43719983.0
2018,GTM,CHE,9944268.0,1875192.0,11819460.0,-8069076.0
2018,GTM,CHL,5106294.0,399504.0,5505798.0,-4706790.0
2018,GTM,CHN,514745896.0,14499955.0,529245851.0,-500245941.0
2018,GTM,CIV,6984.0,148200.0,155184.0,141216.0
2018,GTM,COL,310374490.0,8794488.0,319168978.0,-301580002.0
2018,GTM,CRI,190644351.0,86681599.0,277325950.0,-103962752.0
2018,GTM,CUB,198703.0,7410583.0,7609286.0,7211880.0
2018,GTM,CUW,33989952.0,2163.0,33992115.0,-33987789.0
2018,GTM,CZE,907995.0,33106.0,941101.0,-874889.0
2018,GTM,DEU,84080988.0,36188894.0,120269882.0,-47892094.0
2018,GTM,DNK,6867685.0,1371809.0,8239494.0,-5495876.0
2018,GTM,DOM,11141970.0,23548972.0,34690942.0,12407002.0
2018,GTM,ECU,42615052.0,13229791.0,55844843.0,-29385261.0
2018,GTM,EGY,117505.0,123870.0,241375.0,6365.0
2018,GTM,ESP,67584544.0,3238867.0,70823411.0,-64345677.0
2018,GTM,FIN,18397895.0,3051104.0,21448999.0,-15346791.0
2018,GTM,FRA,30547532.0,8963632.0,39511164.0,-21583900.0
2018,GTM,GBR,17725072.0,11230091.0,28955163.0,-6494981.0
2018,GTM,HKG,158410106.0,2378794.0,160788900.0,-156031312.0
2018,GTM,HND,124828295.0,137692230.0,262520525.0,12863935.0
2018,GTM,HTI,151396.0,107831.0,259227.0,-43565.0
2018,GTM,IDN,18641371.0,0.0,18641371.0,-18641371.0
2018,GTM,IND,89754723.0,860.0,89755583.0,-89753863.0
2018,GTM,IRL,7689835.0,34485.0,7724320.0,-7655350.0
2018,GTM,ISR,6534570.0,1136135.0,7670705.0,-5398435.0
2018,GTM,ITA,14613952.0,36239273.0,50853225.0,21625321.0
2018,GTM,JAM,2089227.0,1286721.0,3375948.0,-802506.0
2018,GTM,JPN,169689667.0,80989496.0,250679163.0,-88700171.0
2018,GTM,KOR,83264040.0,24178823.0,107442863.0,-59085217.0
2018,GTM,LUX,971071.0,0.0,971071.0,-971071.0
2018,GTM,MAR,0.0,476222.0,476222.0,476222.0
2018,GTM,MEX,475882246.0,29146267.0,505028513.0,-446735979.0
2018,GTM,MYS,74685017.0,5716971.0,80401988.0,-68968046.0
2018,GTM,NIC,14302675.0,88723426.0,103026101.0,74420751.0
2018,GTM,NLD,27568173.0,13531032.0,41099205.0,-14037141.0
2018,GTM,NOR,20550326.0,8490153.0,29040479.0,-12060173.0
2018,GTM,PAN,319897572.0,61777252.0,381674824.0,-258120320.0
2018,GTM,PER,22846599.0,4329914.0,27176513.0,-18516685.0
2018,GTM,POL,587547.0,307404.0,894951.0,-280143.0
2018,GTM,PRT,1201650.0,1104209.0,2305859.0,-97441.0
2018,GTM,RUS,15091269.0,1601625.0,16692894.0,-13489644.0
2018,GTM,SAU,31813409.0,348246.0,32161655.0,-31465163.0
2018,GTM,SGP,8121189.0,644806.0,8765995.0,-7476383.0
2018,GTM,SLV,197401349.0,203847630.0,401248979.0,6446281.0
2018,GTM,SVN,6090.0,0.0,6090.0,-6090.0
2018,GTM,SWE,9869469.0,276108.0,10145577.0,-9593361.0
2018,GTM,TTO,114280.0,1379503.0,1493783.0,1265223.0
2018,GTM,TUR,2182531.0,592466.0,2774997.0,-1590065.0
2018,GTM,URY,10061840.0,12884.0,10074724.0,-10048956.0
2018,GTM,USA,4637896856.0,460917761.0,5098814617.0,-4176979095.0
2018,GTM,VEN,560907.0,1390123.0,1951030.0,829216.0
2018,GTM,ZAF,3947552.0,3212341.0,7159893.0,-735211.0
2018,HKG,ABW,0.0,87733.603,87733.603,87733.603
2018,HKG,ARE,580423771.737,3687088286.345,4267512058.082,3106664514.608
2018,HKG,ARG,5880640.752,330673055.478,336553696.22999996,324792414.726
2018,HKG,AUS,5373782673.215,1708299975.127,7082082648.342,-3665482698.0880003
2018,HKG,BEL,451978380.74,170834417.79600003,622812798.536,-281143962.944
2018,HKG,BHS,121429.455,1115737.324,1237166.779,994307.8690000001
2018,HKG,BOL,3018076.115,28789966.416,31808042.531000003,25771890.301
2018,HKG,BRA,284395343.847,379019330.777,663414674.6240001,94623986.93
2018,HKG,BRN,508358.754,7056776.991,7565135.745,6548418.237000001
2018,HKG,CAN,931592326.6769999,688107366.47,1619699693.1469998,-243484960.2069999
2018,HKG,CHE,7219412208.144,2360754012.958,9580166221.102001,-4858658195.186
2018,HKG,CHL,5167436.091,589105186.2379999,594272622.3289999,583937750.147
2018,HKG,CHN,97274265300.475,63370291088.095,160644556388.57,-33903974212.380005
2018,HKG,CIV,257419.473,37623338.142000005,37880757.615,37365918.66900001
2018,HKG,COL,7017934.874,613110932.523,620128867.397,606092997.649
2018,HKG,CRI,5607600.691000001,142066726.683,147674327.374,136459125.99199998
2018,HKG,CUB,65032.708,482986.814,548019.522,417954.106
2018,HKG,CZE,75601564.127,1014967786.5960001,1090569350.723,939366222.4690001
2018,HKG,DEU,1592963892.115,2609841345.429,4202805237.5439997,1016877453.3139999
2018,HKG,DNK,146240715.4,84954884.067,231195599.467,-61285831.333000004
2018,HKG,DOM,4431905.099,78485355.783,82917260.88200001,74053450.684
2018,HKG,ECU,5292052.252,111139142.331,116431194.583,105847090.079
2018,HKG,EGY,12015144.300999999,793001054.2019999,805016198.5029999,780985909.9009999
2018,HKG,ESP,187848702.381,1108796258.874,1296644961.255,920947556.493
2018,HKG,FIN,11149008.505,179300854.987,190449863.49199998,168151846.482
2018,HKG,FRA,1620733775.708,1662017058.545,3282750834.2530003,41283282.83700013
2018,HKG,GBR,2736332811.506,1709798030.662,4446130842.168,-1026534780.8440001
2018,HKG,GTM,2214241.89,151020152.856,153234394.746,148805910.96600002
2018,HKG,HND,762417.382,54780646.486,55543063.868,54018229.104
2018,HKG,HTI,19217.065,5449297.992,5468515.057,5430080.926999999
2018,HKG,IDN,1135013975.192,1439858721.041,2574872696.233,304844745.849
2018,HKG,IND,744607486.831,6328212145.944,7072819632.775001,5583604659.113
2018,HKG,IRL,402643574.185,146968317.711,549611891.896,-255675256.474
2018,HKG,IRQ,1419644.89,84498255.735,85917900.625,83078610.845
2018,HKG,ISR,61519639.789,203634161.19300002,265153800.98200002,142114521.404
2018,HKG,ITA,367541654.494,1306180196.7020001,1673721851.196,938638542.2080002
2018,HKG,JAM,1901139.965,5014848.259000001,6915988.224,3113708.2940000007
2018,HKG,JPN,6618767586.242,4199225701.838,10817993288.08,-2419541884.404
2018,HKG,KOR,2901842316.4319997,2113482547.519,5015324863.951,-788359768.9129996
2018,HKG,LUX,7938180.245999999,30851343.635,38789523.881,22913163.389000002
2018,HKG,MAR,1538002.075,147830532.096,149368534.17099997,146292530.021
2018,HKG,MEX,419769761.402,1857274355.403,2277044116.8050003,1437504594.0010002
2018,HKG,MYS,2045328305.551,1190876337.706,3236204643.257,-854451967.845
2018,HKG,NIC,761452.784,12986907.429,13748360.213,12225454.645
2018,HKG,NLD,670064177.866,5241606734.874,5911670912.74,4571542557.007999
2018,HKG,NOR,12833932.277999999,64199585.087,77033517.365,51365652.809
2018,HKG,PAN,9106592.051,153830706.023,162937298.074,144724113.972
2018,HKG,PER,8612820.65,437420014.076,446032834.72599995,428807193.426
2018,HKG,POL,61829726.852,689406058.145,751235784.997,627576331.293
2018,HKG,PRT,14765879.021,164855041.595,179620920.616,150089162.574
2018,HKG,RUS,192658123.88099998,2543608827.844,2736266951.725,2350950703.963
2018,HKG,SAU,251799706.801,698895799.309,950695506.11,447096092.508
2018,HKG,SGP,5780039279.174,5691140830.139999,11471180109.314,-88898449.0340004
2018,HKG,SLV,1094764.8220000002,53240379.055,54335143.877,52145614.233
2018,HKG,SVN,163749795.816,39333923.964,203083719.78000003,-124415871.85200001
2018,HKG,SWE,88957942.675,286559091.778,375517034.453,197601149.103
2018,HKG,TTO,141215.762,12595697.082999999,12736912.844999999,12454481.320999999
2018,HKG,TUR,78640962.816,613628062.726,692269025.5419999,534987099.90999997
2018,HKG,URY,426940.389,50378091.258,50805031.647,49951150.869
2018,HKG,USA,9043814051.015,10023391498.135,19067205549.15,979577447.1200008
2018,HKG,VEN,2142753.739,12820494.504,14963248.243,10677740.765
2018,HKG,ZAF,1564747456.7280002,1062441094.5610001,2627188551.2890005,-502306362.16700006
2018,HND,ABW,297987.25,0.0,297987.25,-297987.25
2018,HND,ARE,238213.63,88329.37,326543.0,-149884.26
2018,HND,ARG,75027225.86,2720220.14,77747446.0,-72307005.72
2018,HND,AUS,794309.58,9437405.969999999,10231715.549999999,8643096.389999999
2018,HND,BEL,13387661.36,243422109.1,256809770.45999998,230034447.74
2018,HND,BOL,5064.64,267295.79,272360.43,262231.14999999997
2018,HND,BRA,52937262.18,1118327.2,54055589.38,-51818934.98
2018,HND,CAN,39711808.95,23031339.700000003,62743148.650000006,-16680469.25
2018,HND,CHE,19539564.44,1759519.21,21299083.650000002,-17780045.23
2018,HND,CHL,11416174.8,299146.1,11715320.9,-11117028.700000001
2018,HND,CHN,411866884.21,4511849.77,416378733.97999996,-407355034.44
2018,HND,CIV,4438.58,0.0,4438.58,-4438.58
2018,HND,COL,46984918.88,26277377.13,73262296.01,-20707541.750000004
2018,HND,CRI,130919081.61999999,8160214.97,139079296.59,-122758866.64999999
2018,HND,CUB,854.09,0.0,854.09,-854.09
2018,HND,CUW,1603.16,0.0,1603.16,-1603.16
2018,HND,CZE,2017788.76,47849.94,2065638.7,-1969938.82
2018,HND,DEU,87711988.42,249286370.38,336998358.8,161574381.95999998
2018,HND,DNK,7074106.16,2741039.08,9815145.24,-4333067.08
2018,HND,DOM,9284717.92,7118560.720000001,16403278.64,-2166157.1999999993
2018,HND,ECU,69911676.87,7104949.71,77016626.58,-62806727.160000004
2018,HND,EGY,154748.78,2638.4,157387.18,-152110.38
2018,HND,ESP,37160720.59,13850799.430000002,51011520.02,-23309921.160000004
2018,HND,FIN,346351.01,16014638.93,16360989.94,15668287.92
2018,HND,FRA,29138225.43,44127846.25,73266071.68,14989620.82
2018,HND,GBR,11277018.35,34787056.550000004,46064074.900000006,23510038.200000003
2018,HND,GTM,74098601.83,34686123.52,108784725.35,-39412478.309999995
2018,HND,HKG,277343.9,4191.0,281534.9,-273152.9
2018,HND,HTI,608.82,272218.94,272827.76,271610.12
2018,HND,IDN,7828311.42,1642.0,7829953.42,-7826669.42
2018,HND,IND,55004076.07,1033228.61,56037304.68,-53970847.46
2018,HND,IRL,6253778.3100000005,992891.51,7246669.82,-5260886.800000001
2018,HND,IRQ,50.3,0.0,50.3,-50.3
2018,HND,ISR,16316485.58,1143498.6099999999,17459984.19,-15172986.97
2018,HND,ITA,18777394.490000002,57902180.70999999,76679575.19999999,39124786.21999999
2018,HND,JAM,2229.6,0.0,2229.6,-2229.6
2018,HND,JPN,101032028.30999999,18083334.68,119115362.98999998,-82948693.63
2018,HND,KOR,48356686.56,15700560.780000001,64057247.34,-32656125.78
2018,HND,LUX,23003.079999999998,385.0,23388.079999999998,-22618.079999999998
2018,HND,MAR,5435.509999999999,394750.96,400186.47000000003,389315.45
2018,HND,MEX,233108258.25,11831083.18,244939341.43,-221277175.07
2018,HND,MYS,19420704.19,43845.06,19464549.25,-19376859.130000003
2018,HND,NIC,3641615.6199999996,10521903.55,14163519.17,6880287.930000002
2018,HND,NLD,10994194.18,17014101.51,28008295.69,6019907.330000002
2018,HND,NOR,2657901.48,1178233.35,3836134.83,-1479668.13
2018,HND,PAN,5562469.41,2187858.82,7750328.23,-3374610.5900000003
2018,HND,PER,3162370.4099999997,235643.26,3398013.67,-2926727.1499999994
2018,HND,POL,2407871.66,1952066.85,4359938.51,-455804.81000000006
2018,HND,PRT,4159999.71,3696651.07,7856650.779999999,-463348.64000000013
2018,HND,RUS,85386119.83,14739883.85,100126003.67999999,-70646235.98
2018,HND,SAU,924118.63,106512.2,1030630.83,-817606.43
2018,HND,SGP,15723506.46,141003.22,15864509.680000002,-15582503.24
2018,HND,SLV,51789128.39,11451845.31,63240973.7,-40337283.08
2018,HND,SVN,269293.6,247995.01,517288.61,-21298.589999999967
2018,HND,SWE,12483071.010000002,27974099.17,40457170.18000001,15491028.16
2018,HND,TTO,1756767.1500000001,0.0,1756767.1500000001,-1756767.1500000001
2018,HND,TUR,3211419.75,543795.63,3755215.38,-2667624.12
2018,HND,URY,19079088.57,287107.60000000003,19366196.17,-18791980.97
2018,HND,USA,2177678367.03,596832278.62,2774510645.65,-1580846088.4100003
2018,HND,VEN,37274.35,95.0,37369.35,-37179.35
2018,HND,ZAF,3928427.88,1383627.46,5312055.34,-2544800.42
2018,IDN,ABW,0.0,1669846.78,1669846.78,1669846.78
2018,IDN,ARE,1253919146.0,282908237.54,1536827383.54,-971010908.46
2018,IDN,ARG,1345821675.0,43748878.51,1389570553.51,-1302072796.49
2018,IDN,AUS,2306483800.0,989552578.9499999,3296036378.95,-1316931221.0500002
2018,IDN,BEL,148011584.0,73486133.98,221497717.98000002,-74525450.02
2018,IDN,BHS,0.0,1081941.14,1081941.14,1081941.14
2018,IDN,BOL,153298.0,18984085.060000002,19137383.060000002,18830787.060000002
2018,IDN,BRA,884614750.0,172535284.75,1057150034.75,-712079465.25
2018,IDN,BRN,8480343.0,26193195.02,34673538.019999996,17712852.02
2018,IDN,CAN,1005097774.0,127355787.79,1132453561.79,-877741986.21
2018,IDN,CHE,300962410.0,24342770.16,325305180.16,-276619639.84
2018,IDN,CHL,9427565.0,24300963.150000002,33728528.150000006,14873398.150000002
2018,IDN,CHN,11641747576.0,6107999245.889999,17749746821.89,-5533748330.110001
2018,IDN,CIV,1907719.0,1093230.93,3000949.9299999997,-814488.0700000001
2018,IDN,COL,2041045.0,29097400.619999997,31138445.619999997,27056355.619999997
2018,IDN,CRI,1560205.0,23482587.630000003,25042792.630000003,21922382.630000003
2018,IDN,CUB,306852.0,114556.07,421408.07,-192295.93
2018,IDN,CUW,106327.0,1975676.05,2082003.05,1869349.05
2018,IDN,CZE,27336284.0,10776515.100000001,38112799.1,-16559768.899999999
2018,IDN,DEU,968467132.0,254551176.52,1223018308.52,-713915955.48
2018,IDN,DNK,72645498.0,8322580.24,80968078.24,-64322917.76
2018,IDN,DOM,245070.0,8400141.78,8645211.78,8155071.779999999
2018,IDN,ECU,954707.0,33076174.93,34030881.93,32121467.93
2018,IDN,EGY,5153837.0,112442820.13,117596657.13,107288983.13
2018,IDN,ESP,214590396.0,182629530.16,397219926.15999997,-31960865.840000004
2018,IDN,FIN,326786348.0,7056408.98,333842756.98,-319729939.02
2018,IDN,FRA,335597040.0,65890298.79,401487338.79,-269706741.21
2018,IDN,GBR,305897539.0,122047003.31,427944542.31,-183850535.69
2018,IDN,GTM,12127.0,16821378.92,16833505.92,16809251.92
2018,IDN,HKG,1041265065.0,1055400789.85,2096665854.85,14135724.850000024
2018,IDN,HND,662.0,4611664.23,4612326.23,4611002.23
2018,IDN,HTI,42659.0,2715630.0700000003,2758289.0700000003,2672971.0700000003
2018,IDN,IDN,9986544.0,0.0,9986544.0,-9986544.0
2018,IDN,IND,1221538530.0,5973680515.429999,7195219045.429999,4752141985.429999
2018,IDN,IRL,84426003.0,31717887.409999996,116143890.41,-52708115.59
2018,IDN,IRQ,837.0,7722018.41,7722855.41,7721181.41
2018,IDN,ISR,17833298.0,3371958.0700000003,21205256.07,-14461339.93
2018,IDN,ITA,382040842.0,223974272.17,606015114.17,-158066569.83
2018,IDN,JAM,165.0,5344155.43,5344320.43,5343990.43
2018,IDN,JPN,5951706651.0,7975724217.04,13927430868.04,2024017566.04
2018,IDN,KOR,2810677913.0,4280355890.6400003,7091033803.64,1469677977.6400003
2018,IDN,LCA,0.0,381269.73,381269.73,381269.73
2018,IDN,LUX,608028.0,1669023.3399999999,2277051.34,1060995.3399999999
2018,IDN,MAR,54794.0,28578683.470000003,28633477.470000003,28523889.470000003
2018,IDN,MEX,113405256.0,282718448.82000005,396123704.82000005,169313192.82000005
2018,IDN,MYS,3831854330.0,3771238931.31,7603093261.309999,-60615398.69000006
2018,IDN,NIC,98707.0,6460125.119999999,6558832.119999999,6361418.119999999
2018,IDN,NLD,237656749.0,331775198.23,569431947.23,94118449.23000002
2018,IDN,NOR,99492233.0,16495612.61,115987845.61,-82996620.39
2018,IDN,PAN,6080.0,33597309.37,33603389.37,33591229.37
2018,IDN,PER,2578199.0,61922857.46,64501056.46,59344658.46
2018,IDN,POL,38335127.0,52061454.3,90396581.3,13726327.299999997
2018,IDN,PRT,6896050.0,13786569.540000001,20682619.54,6890519.540000001
2018,IDN,RUS,735932862.0,30520906.78,766453768.78,-705411955.22
2018,IDN,SAU,4147902648.0,444051565.33,4591954213.33,-3703851082.67
2018,IDN,SGP,14329564015.0,6900440334.05,21230004349.05,-7429123680.95
2018,IDN,SLV,24129.0,8409607.09,8433736.09,8385478.09
2018,IDN,SVN,2886959.0,41826155.4,44713114.4,38939196.4
2018,IDN,SWE,264455287.0,19873802.6,284329089.6,-244581484.4
2018,IDN,TTO,11036.0,9021099.99,9032135.99,9010063.99
2018,IDN,TUR,283195725.0,55263417.45,338459142.45,-227932307.55
2018,IDN,URY,3035238.0,6691808.300000001,9727046.3,3656570.3000000007
2018,IDN,USA,2816851697.0,2286503094.78,5103354791.780001,-530348602.2199998
2018,IDN,VEN,1466442.0,227997.33000000002,1694439.33,-1238444.67
2018,IDN,ZAF,45403370.0,139405737.91,184809107.91,94002367.91
2018,IND,ABW,0.0,4922524.302999999,4922524.302999999,4922524.302999999
2018,IND,ARE,16375302675.899002,8512954284.642,24888256960.541,-7862348391.257002
2018,IND,ARG,1593148685.1829998,159763320.332,1752912005.5149999,-1433385364.8509998
2018,IND,AUS,10926989667.673,1410134429.955,12337124097.628,-9516855237.718
2018,IND,BEL,841296939.404,1114050035.805,1955346975.209,272753096.401
2018,IND,BHS,328780.428,2433732.874,2762513.3019999997,2104952.446
2018,IND,BOL,765252548.177,77471265.045,842723813.222,-687781283.1320001
2018,IND,BRA,2705681028.4440002,1382198333.735,4087879362.179,-1323482694.7090003
2018,IND,BRN,431560337.355,14348660.61,445908997.96500003,-417211676.745
2018,IND,CAN,1560357161.197,678391003.114,2238748164.311,-881966158.0830001
2018,IND,CHE,16181269493.646002,63573362.554,16244842856.200003,-16117696131.092001
2018,IND,CHL,48284810.608,430749317.39900005,479034128.007,382464506.79100007
2018,IND,CHN,21599108593.49,4578582476.123,26177691069.613003,-17020526117.367
2018,IND,CIV,74829410.261,99068291.773,173897702.034,24238881.511999995
2018,IND,COL,946235324.8989999,256559651.328,1202794976.227,-689675673.5709999
2018,IND,CRI,1206398.9219999998,99849810.851,101056209.773,98643411.92899999
2018,IND,CUB,2784080.3550000004,17559816.204,20343896.559,14775735.849
2018,IND,CUW,1268396.65,10378637.175999999,11647033.826,9110240.525999999
2018,IND,CZE,96291306.48799999,100069972.613,196361279.101,3778666.125000015
2018,IND,DEU,2817548785.572,1229442947.023,4046991732.5950003,-1588105838.549
2018,IND,DNK,143792180.739,105190048.64,248982229.379,-38602132.09899999
2018,IND,DOM,515592871.603,69468334.47299999,585061206.076,-446124537.13
2018,IND,ECU,130284413.233,139426718.657,269711131.89,9142305.42400001
2018,IND,EGY,1157264810.44,982415656.0170001,2139680466.4570003,-174849154.42299998
2018,IND,ESP,303652318.813,725147502.036,1028799820.849,421495183.223
2018,IND,FIN,205440851.864,54889561.849,260330413.713,-150551290.015
2018,IND,FRA,1046389866.068,1483252239.063,2529642105.131,436862372.995
2018,IND,GBR,1419393018.181,1862973014.845,3282366033.026,443579996.66400003
2018,IND,GTM,56668.844,94849391.418,94906060.262,94792722.574
2018,IND,HKG,4595981397.414,799234243.923,5395215641.337,-3796747153.4909997
2018,IND,HND,399374.036,37342021.713999994,37741395.74999999,36942647.677999996
2018,IND,HTI,187137.96,34932067.323,35119205.283,34744929.363
2018,IND,IDN,7588470307.527999,1251220857.399,8839691164.926998,-6337249450.128999
2018,IND,IRL,210499964.077,81073581.256,291573545.333,-129426382.821
2018,IND,IRQ,22964623693.904,951941087.7,23916564781.604,-22012682606.204
2018,IND,ISR,502864974.609,1764692319.999,2267557294.6080003,1261827345.39
2018,IND,ITA,754219555.3379999,1438134759.361,2192354314.699,683915204.0230001
2018,IND,JAM,12070.741999999998,30033786.92,30045857.662,30021716.178000003
2018,IND,JPN,2401851369.235,1087853636.997,3489705006.2320004,-1313997732.2380002
2018,IND,KOR,4585360365.16,1294713873.553,5880074238.712999,-3290646491.607
2018,IND,LCA,21.42,2101141.774,2101163.194,2101120.3540000003
2018,IND,LUX,24453840.169,257853.857,24711694.026,-24195986.312
2018,IND,MAR,313287731.245,161435118.701,474722849.946,-151852612.544
2018,IND,MEX,4502546084.886,1881957087.267,6384503172.153,-2620588997.6189995
2018,IND,MYS,4090554592.221,2840998764.531,6931553356.752001,-1249555827.69
2018,IND,NIC,298963.572,32455523.233,32754486.805,32156559.661
2018,IND,NLD,802813962.757,4848949261.931,5651763224.688,4046135299.174
2018,IND,NOR,80506116.368,19623311.121,100129427.489,-60882805.247
2018,IND,PAN,19896.759,67316067.187,67335963.94600001,67296170.428
2018,IND,PER,2220415591.524,265204629.39400002,2485620220.918,-1955210962.13
2018,IND,POL,364144535.851,238952984.564,603097520.415,-125191551.287
2018,IND,PRT,14763736.192,93647963.62,108411699.812,78884227.428
2018,IND,RUS,2724173709.629,821531776.551,3545705486.1800003,-1902641933.078
2018,IND,SAU,25677196605.371002,1195891970.661,26873088576.032,-24481304634.710003
2018,IND,SGP,4829099041.128,6598073049.124,11427172090.251999,1768974007.9959993
2018,IND,SLV,74070.455,22488884.351999998,22562954.806999996,22414813.897
2018,IND,SVN,32801208.347,113307971.446,146109179.79299998,80506763.09899999
2018,IND,SWE,337161765.386,123207679.728,460369445.11399996,-213954085.658
2018,IND,TTO,166537212.413,27402384.504,193939596.917,-139134827.90899998
2018,IND,TUR,865289565.809,1929070525.688,2794360091.4969997,1063780959.879
2018,IND,URY,2099954.512,104301181.196,106401135.70799999,102201226.684
2018,IND,USA,11845364472.564,13150116040.921,24995480513.485,1304751568.3570004
2018,IND,VEN,7422707471.7039995,58990275.975,7481697747.679,-7363717195.728999
2018,IND,ZAF,4181530339.783,2184416454.317,6365946794.1,-1997113885.466
2018,IRL,ABW,0.0,318871.751,318871.751,318871.751
2018,IRL,ARE,69495231.581,194014672.961,263509904.542,124519441.38
2018,IRL,ARG,157270361.555,141092812.822,298363174.377,-16177548.73300001
2018,IRL,AUS,41844655.690000005,772192394.8790001,814037050.5690001,730347739.189
2018,IRL,BEL,624051154.944,9402827577.164,10026878732.108,8778776422.22
2018,IRL,BHS,1991.088,193961.066,195952.15399999998,191969.978
2018,IRL,BOL,1438.402,767786.615,769225.017,766348.213
2018,IRL,BRA,63980971.182000004,181042453.041,245023424.22300002,117061481.859
2018,IRL,BRN,551.506,496771.84300000005,497323.34900000005,496220.33700000006
2018,IRL,CAN,423048839.756,588848558.9120001,1011897398.668,165799719.15600008
2018,IRL,CHE,277124180.80200005,2868758324.057,3145882504.859,2591634143.255
2018,IRL,CHL,59667.701,41346537.561,41406205.261999995,41286869.86
2018,IRL,CHN,2080781827.0839999,1070535476.504,3151317303.588,-1010246350.5799999
2018,IRL,CIV,84562.211,1550651.65,1635213.8609999998,1466089.439
2018,IRL,COL,103693857.28299999,132769485.641,236463342.924,29075628.35800001
2018,IRL,CRI,55683754.892,18892806.434,74576561.326,-36790948.458
2018,IRL,CUB,57242.021,3296.043,60538.064,-53945.978
2018,IRL,CUW,242.096,353779.571,354021.667,353537.475
2018,IRL,CZE,639193949.418,222284543.486,861478492.904,-416909405.932
2018,IRL,DEU,3497573142.747,6251010978.037001,9748584120.784,2753437835.2900004
2018,IRL,DNK,146073113.13799998,374893644.175,520966757.31299996,228820531.03700003
2018,IRL,DOM,1913948.5299999998,10434982.764,12348931.294,8521034.234000001
2018,IRL,ECU,1123428.55,4002305.068,5125733.618,2878876.518
2018,IRL,EGY,15961462.491,46131020.346999995,62092482.838,30169557.855999995
2018,IRL,ESP,670756926.709,953818922.9690001,1624575849.678,283061996.2600001
2018,IRL,FIN,30992427.709,60699156.702,91691584.411,29706728.993
2018,IRL,FRA,10988178227.501999,2687636645.534,13675814873.036,-8300541581.9679985
2018,IRL,GBR,7798618788.477,5097114051.321,12895732839.798,-2701504737.156
2018,IRL,GTM,331200.912,3951056.3880000003,4282257.300000001,3619855.4760000003
2018,IRL,HKG,68154635.036,331098650.038,399253285.074,262944015.00199997
2018,IRL,HND,1555237.294,744355.306,2299592.6,-810881.988
2018,IRL,HTI,105548.945,341328.772,446877.717,235779.827
2018,IRL,IDN,37831670.07399999,33510056.303,71341726.37699999,-4321613.770999994
2018,IRL,IND,98953282.366,119629040.009,218582322.375,20675757.643000007
2018,IRL,IRL,27694240.483000003,0.0,27694240.483000003,-27694240.483000003
2018,IRL,IRQ,113244.041,14239578.416000001,14352822.457,14126334.375000002
2018,IRL,ISR,24785065.408,106803051.71900001,131588117.127,82017986.31100002
2018,IRL,ITA,612168250.5370001,2367384832.424,2979553082.961,1755216581.8869996
2018,IRL,JAM,19026.349000000002,781862.404,800888.753,762836.0549999999
2018,IRL,JPN,502947665.522,2437334536.436,2940282201.9579997,1934386870.9139998
2018,IRL,KOR,471030861.424,380951798.842,851982660.266,-90079062.58200002
2018,IRL,LCA,0.0,11084.434000000001,11084.434000000001,11084.434000000001
2018,IRL,LUX,5007991.324,78728388.163,83736379.487,73720396.839
2018,IRL,MAR,3119162.867,16153319.099,19272481.966,13034156.231999999
2018,IRL,MEX,302772633.41400003,327278788.194,630051421.608,24506154.77999997
2018,IRL,MYS,104573099.975,103939661.05,208512761.02499998,-633438.924999997
2018,IRL,NIC,1855751.115,600171.451,2455922.566,-1255579.6639999999
2018,IRL,NLD,1439347342.21,6141602980.349,7580950322.559,4702255638.139
2018,IRL,NOR,815374270.765,80919388.499,896293659.2639999,-734454882.266
2018,IRL,PAN,2944.118,4227536.614999999,4230480.732999999,4224592.4969999995
2018,IRL,PER,6060249.68,6307667.8100000005,12367917.49,247418.13000000082
2018,IRL,POL,266909787.257,338605433.74,605515220.997,71695646.48300001
2018,IRL,PRT,27482719.811,174865913.641,202348633.452,147383193.83
2018,IRL,RUS,602903876.619,186619681.906,789523558.525,-416284194.71299994
2018,IRL,SAU,19956479.895,196033778.35500002,215990258.25000003,176077298.46
2018,IRL,SGP,101302178.61500001,205261752.912,306563931.527,103959574.29699999
2018,IRL,SLV,181114.649,1787161.308,1968275.957,1606046.659
2018,IRL,SVN,11081899.918,47274436.544999994,58356336.46299999,36192536.627
2018,IRL,SWE,454959013.984,307896016.935,762855030.919,-147062997.04900002
2018,IRL,TTO,18818.503,3837938.708,3856757.211,3819120.205
2018,IRL,TUR,283583976.742,290853471.362,574437448.104,7269494.620000005
2018,IRL,URY,543711.221,15791666.106,16335377.327000001,15247954.885
2018,IRL,USA,14577126099.982,27243083359.434,41820209459.416,12665957259.451998
